Shop_Name,Location,Date,Product_Type,Brand,Quantity_Sold,Unit_Price,Payment_Mode,Customer_Age
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-12,Wine,Kingfisher,20.0,1000,UPI,60.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-17,Whisky,Bacardi,10.0,150,Cash,18.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-22,Rum,Signature,4.0,750,Cash,63.0
Teja Wines – Ongole,Ongole,2025-10-08,Rum,Smirnoff,10.0,1000,UPI,29.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-06,Wine,,4.0,150,Card,47.0
Teja Wines – Ongole,Ongole,2025-08-11,Wine,McDowell's,,500,Card,34.0
Teja Wines – Ongole,Ongole,2025-12-30,Wine,Royal Stag,5.0,220,,63.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-03,Beer,Bacardi,,300,,33.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-27,Wine,Royal Stag,10.0,220,Cash,48.0
Teja Wines – Ongole,Ongole,2025-10-22,Whisky,McDowell's,20.0,220,,22.0
Teja Wines – Kothapatnam,Kothapatnam,2025-08-22,Whisky,Smirnoff,3.0,1000,,43.0
Teja Wines – SN Padu,SN Padu,2025-11-02,Whisky,Signature,3.0,90,UPI,25.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-24,Wine,,10.0,750,UPI,44.0
Teja Wines – Ongole,Ongole,2025-09-18,Wine,McDowell's,,220,Cash,54.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-03,Brandy,Kingfisher,1.0,1000,UPI,32.0
Teja Wines – Ongole,Ongole,2025-10-27,Brandy,McDowell's,2.0,90,Cash,55.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-20,Rum,Kingfisher,1.0,500,,28.0
Teja Wines – SN Padu,SN Padu,2025-11-02,Wine,McDowell's,20.0,1000,Card,61.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-22,Wine,Signature,4.0,750,Cash,59.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-06,Beer,McDowell's,4.0,120,UPI,39.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-11,Wine,Kingfisher,10.0,500,,49.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-28,Brandy,McDowell's,,90,UPI,32.0
Teja Wines – Ongole,Ongole,2025-07-09,Beer,,1.0,180,,62.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-02,Wine,Smirnoff,10.0,300,,36.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-13,Wine,,20.0,180,Card,37.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-27,Rum,Smirnoff,4.0,500,UPI,20.0
Teja Wines – Ongole,Ongole,2025-09-08,Vodka,Royal Stag,5.0,300,UPI,50.0
Teja Wines – Ongole,Ongole,2025-09-14,Brandy,Signature,1.0,500,,50.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-30,Vodka,Kingfisher,5.0,750,,33.0
Teja Wines – SN Padu,SN Padu,2025-10-30,Whisky,Bacardi,1.0,1000,,48.0
Teja Wines – Ongole,Ongole,2025-11-22,Wine,Royal Stag,10.0,500,UPI,64.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-11,Whisky,Smirnoff,2.0,90,,51.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-07,Rum,Smirnoff,4.0,1000,UPI,58.0
Teja Wines – SN Padu,SN Padu,2025-10-29,Vodka,McDowell's,5.0,90,Cash,30.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-16,Brandy,Bacardi,3.0,150,,49.0
Teja Wines – Ongole,Ongole,2025-10-01,Wine,Signature,2.0,90,Card,39.0
Teja Wines – Ongole,Ongole,2025-10-02,Brandy,McDowell's,3.0,300,Card,49.0
Teja Wines – SN Padu,SN Padu,2025-12-27,Beer,,5.0,150,Cash,58.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-08,Wine,Kingfisher,5.0,90,Card,30.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-27,Vodka,McDowell's,4.0,120,Cash,46.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-01,Wine,Signature,1.0,150,,32.0
Teja Wines – SN Padu,SN Padu,2025-08-23,Beer,Smirnoff,10.0,90,Card,58.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-18,Rum,Signature,10.0,180,Cash,21.0
Teja Wines – Ongole,Ongole,2025-10-02,Wine,,4.0,750,UPI,27.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-28,Wine,Kingfisher,2.0,500,Cash,39.0
Teja Wines – Ongole,Ongole,2025-09-21,Brandy,,3.0,750,,25.0
Teja Wines – Ongole,Ongole,2025-08-28,Wine,Royal Stag,10.0,220,Card,29.0
Teja Wines – Ongole,Ongole,2025-12-31,Beer,Kingfisher,10.0,220,UPI,51.0
Teja Wines – SN Padu,SN Padu,2025-08-11,Wine,Signature,4.0,120,Cash,43.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-30,Brandy,Bacardi,20.0,750,Cash,38.0
Teja Wines – SN Padu,SN Padu,2025-10-20,Wine,Smirnoff,10.0,120,UPI,42.0
Teja Wines – SN Padu,SN Padu,2025-12-22,Vodka,Smirnoff,10.0,750,,48.0
Teja Wines – SN Padu,SN Padu,2025-12-14,Vodka,Signature,1.0,500,Cash,39.0
Teja Wines – Ongole,Ongole,2025-10-07,Beer,Kingfisher,5.0,90,Cash,38.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-19,Vodka,Bacardi,2.0,90,UPI,20.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-25,Wine,Smirnoff,5.0,120,,18.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-08,Beer,Kingfisher,5.0,1000,Card,59.0
Teja Wines – Ongole,Ongole,2025-07-16,Rum,Bacardi,10.0,180,UPI,56.0
Teja Wines – SN Padu,SN Padu,2025-11-09,Vodka,McDowell's,20.0,180,,63.0
Teja Wines – SN Padu,SN Padu,2025-09-14,Brandy,Signature,20.0,500,Card,54.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-10-13,Wine,Bacardi,20.0,220,Card,31.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-21,Rum,Smirnoff,2.0,750,Cash,28.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-18,Wine,McDowell's,2.0,150,Card,
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-02,Beer,,5.0,90,Cash,43.0
Teja Wines – Ongole,Ongole,2025-09-23,Rum,Royal Stag,3.0,120,UPI,48.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-23,Wine,Signature,2.0,220,,29.0
Teja Wines – Ongole,Ongole,2025-07-07,Wine,Smirnoff,4.0,150,,18.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-21,Beer,Kingfisher,20.0,220,Card,32.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-18,Beer,McDowell's,20.0,150,,45.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-19,Whisky,Signature,20.0,1000,Card,25.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-16,Whisky,Signature,1.0,750,UPI,64.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-13,Vodka,McDowell's,5.0,90,,46.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-30,Vodka,McDowell's,10.0,90,,33.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-28,Rum,Kingfisher,10.0,220,Cash,44.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-07-08,Beer,Royal Stag,10.0,300,Cash,23.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-06,Brandy,McDowell's,4.0,300,UPI,44.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-19,Vodka,Kingfisher,10.0,120,UPI,30.0
Teja Wines – SN Padu,SN Padu,2025-09-24,Rum,Smirnoff,10.0,1000,UPI,29.0
Teja Wines – SN Padu,SN Padu,2025-11-03,Beer,Smirnoff,,300,Cash,45.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-16,Beer,Royal Stag,20.0,150,UPI,59.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-26,Wine,Royal Stag,5.0,150,Card,47.0
Teja Wines – SN Padu,SN Padu,2025-08-26,Beer,McDowell's,1.0,750,,21.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-26,Wine,Royal Stag,5.0,300,,54.0
Teja Wines – Ongole,Ongole,2025-08-08,Wine,Kingfisher,4.0,300,Cash,21.0
Teja Wines – Ongole,Ongole,2025-09-11,Brandy,,1.0,180,,64.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-04,Whisky,Bacardi,1.0,180,,54.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-01,Vodka,Smirnoff,2.0,150,,19.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-21,Beer,,10.0,180,,48.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-09-27,Wine,Smirnoff,2.0,120,UPI,21.0
Teja Wines – Ongole,Ongole,2025-12-18,Beer,Signature,3.0,120,Cash,31.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-19,Wine,Royal Stag,2.0,180,UPI,40.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-20,Beer,Signature,1.0,500,Card,62.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-29,Beer,,10.0,120,,36.0
Teja Wines – SN Padu,SN Padu,2025-07-07,Brandy,Bacardi,20.0,120,UPI,34.0
Teja Wines – Kothapatnam,Kothapatnam,2025-08-15,Brandy,McDowell's,4.0,150,Cash,49.0
Teja Wines – Ongole,Ongole,2025-08-01,Beer,Kingfisher,10.0,1000,UPI,45.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-31,Vodka,Kingfisher,1.0,220,UPI,52.0
Teja Wines – Ongole,Ongole,2025-12-08,Brandy,,20.0,300,Cash,21.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-21,Wine,Kingfisher,5.0,180,UPI,31.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-24,Rum,,2.0,150,Card,20.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-27,Vodka,Royal Stag,20.0,90,Card,63.0
Teja Wines – SN Padu,SN Padu,2025-07-19,Vodka,Kingfisher,3.0,750,,44.0
Teja Wines – SN Padu,SN Padu,2025-08-19,Brandy,McDowell's,2.0,500,Cash,22.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-12,Vodka,McDowell's,2.0,120,Card,41.0
Teja Wines – SN Padu,SN Padu,2025-12-18,Wine,Signature,1.0,500,Cash,50.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-10,Brandy,,10.0,220,UPI,52.0
Teja Wines – Ongole,Ongole,2025-07-22,Brandy,Bacardi,4.0,500,Cash,22.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-01,Brandy,,10.0,90,UPI,49.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-14,Brandy,Signature,1.0,750,UPI,61.0
Teja Wines – Ongole,Ongole,2025-12-01,Rum,,5.0,120,Card,45.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-16,Brandy,Signature,2.0,1000,,22.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-30,Brandy,,5.0,300,,39.0
Teja Wines – SN Padu,SN Padu,2025-07-07,Wine,Bacardi,2.0,300,UPI,35.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-22,Vodka,Smirnoff,2.0,1000,UPI,29.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-14,Beer,Signature,3.0,500,Cash,
Teja Wines – SN Padu,SN Padu,2025-11-03,Rum,,3.0,500,UPI,64.0
Teja Wines – SN Padu,SN Padu,2025-09-11,Whisky,Smirnoff,3.0,1000,,63.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-07-24,Rum,Kingfisher,5.0,120,Cash,51.0
Teja Wines – SN Padu,SN Padu,2025-11-17,Wine,Smirnoff,3.0,120,,52.0
Teja Wines – SN Padu,SN Padu,2025-11-24,Rum,Kingfisher,20.0,150,,56.0
Teja Wines – Ongole,Ongole,2025-09-20,Brandy,Bacardi,20.0,120,,28.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-09,Wine,McDowell's,20.0,220,,26.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-14,Vodka,McDowell's,10.0,220,,59.0
Teja Wines – Kothapatnam,Kothapatnam,2025-08-22,Vodka,McDowell's,5.0,750,Card,42.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-06,Brandy,Smirnoff,4.0,90,Card,61.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-23,Rum,Signature,10.0,300,Cash,47.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-24,Rum,Signature,3.0,90,Cash,32.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-11,Rum,Kingfisher,20.0,120,,28.0
Teja Wines – Ongole,Ongole,2025-12-23,Brandy,McDowell's,20.0,90,,50.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-09,Whisky,Bacardi,4.0,90,UPI,21.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-25,Rum,Royal Stag,5.0,500,,33.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-05,Wine,,10.0,1000,UPI,53.0
Teja Wines – Ongole,Ongole,2025-11-12,Brandy,Kingfisher,10.0,180,UPI,26.0
Teja Wines – Ongole,Ongole,2025-07-07,Beer,Signature,2.0,120,Cash,38.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-14,Beer,,20.0,90,Card,19.0
Teja Wines – Kothapatnam,Kothapatnam,2025-08-31,Beer,Signature,2.0,300,UPI,64.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-10-07,Vodka,,4.0,220,,32.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-09,Whisky,Royal Stag,5.0,1000,Card,47.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-24,Whisky,Bacardi,20.0,500,,52.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-04,Brandy,Royal Stag,20.0,220,UPI,30.0
Teja Wines – Kothapatnam,Kothapatnam,2025-08-10,Vodka,Signature,2.0,180,Cash,36.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-06,Whisky,Royal Stag,10.0,90,Cash,33.0
Teja Wines – Ongole,Ongole,2025-07-18,Beer,,5.0,500,,38.0
Teja Wines – SN Padu,SN Padu,2025-12-12,Brandy,Royal Stag,20.0,750,Card,64.0
Teja Wines – SN Padu,SN Padu,2025-10-31,Beer,Bacardi,2.0,120,,56.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-13,Vodka,Kingfisher,1.0,750,UPI,63.0
Teja Wines – Ongole,Ongole,2025-11-27,Rum,Kingfisher,1.0,500,,
Teja Wines – Kothapatnam,Kothapatnam,2025-12-15,Brandy,Signature,20.0,120,,30.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-28,Wine,McDowell's,2.0,300,,21.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-05,Rum,Kingfisher,10.0,1000,,57.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-28,Brandy,Kingfisher,,150,,55.0
Teja Wines – SN Padu,SN Padu,2025-08-31,Brandy,McDowell's,2.0,90,Card,60.0
Teja Wines – SN Padu,SN Padu,2025-07-05,Vodka,Kingfisher,,300,UPI,39.0
Teja Wines – Ongole,Ongole,2025-07-02,Brandy,Royal Stag,3.0,220,Cash,34.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-15,Vodka,Kingfisher,3.0,750,UPI,36.0
Teja Wines – SN Padu,SN Padu,2025-11-03,Beer,Bacardi,,90,Cash,27.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-09-03,Beer,Bacardi,3.0,750,Card,56.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-03,Whisky,Kingfisher,2.0,500,UPI,63.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-15,Beer,Kingfisher,120.0,90,,43.0
Teja Wines – SN Padu,SN Padu,2025-09-07,Beer,,3.0,150,Cash,56.0
Teja Wines – SN Padu,SN Padu,2025-12-19,Brandy,,4.0,120,Cash,44.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-24,Whisky,,2.0,500,,35.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-23,Wine,Kingfisher,2.0,220,Cash,56.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-11,Rum,Kingfisher,4.0,1000,Cash,64.0
Teja Wines – Ongole,Ongole,2025-11-09,Wine,Royal Stag,3.0,1000,Card,45.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-24,Beer,McDowell's,4.0,220,UPI,48.0
Teja Wines – Kothapatnam,Kothapatnam,2025-08-24,Brandy,,1.0,120,Card,21.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-06,Vodka,,,150,Cash,64.0
Teja Wines – Ongole,Ongole,2025-08-30,Beer,Signature,4.0,120,UPI,
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-10,Rum,Kingfisher,10.0,300,UPI,37.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-01,Wine,Royal Stag,,220,,38.0
Teja Wines – Ongole,Ongole,2025-11-04,Brandy,Smirnoff,2.0,90,Card,55.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-26,Whisky,,5.0,1000,UPI,34.0
Teja Wines – Ongole,Ongole,2025-07-25,Whisky,McDowell's,2.0,150,Cash,36.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-21,Vodka,Bacardi,3.0,180,,36.0
Teja Wines – SN Padu,SN Padu,2025-11-19,Brandy,Royal Stag,20.0,750,Card,36.0
Teja Wines – Ongole,Ongole,2025-09-17,Whisky,Signature,20.0,750,Cash,36.0
Teja Wines – SN Padu,SN Padu,2025-07-29,Rum,,1.0,220,Card,40.0
Teja Wines – SN Padu,SN Padu,2025-09-12,Vodka,Smirnoff,2.0,220,,47.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-12,Beer,Smirnoff,2.0,500,UPI,58.0
Teja Wines – Ongole,Ongole,2025-10-27,Brandy,McDowell's,1.0,220,,58.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-11,Beer,McDowell's,3.0,220,,30.0
Teja Wines – Ongole,Ongole,2025-12-20,Brandy,Kingfisher,1.0,180,UPI,37.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-07-08,Vodka,Royal Stag,1.0,220,Cash,24.0
Teja Wines – Kothapatnam,Kothapatnam,2025-08-19,Whisky,Kingfisher,20.0,180,UPI,44.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-24,Whisky,,3.0,120,Card,25.0
Teja Wines – SN Padu,SN Padu,2025-11-30,Whisky,Kingfisher,3.0,500,UPI,50.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-27,Wine,Kingfisher,2.0,220,,43.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-27,Rum,McDowell's,3.0,750,,50.0
Teja Wines – Ongole,Ongole,2025-09-01,Brandy,,4.0,750,UPI,55.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-10-31,Rum,,20.0,1000,Card,44.0
Teja Wines – SN Padu,SN Padu,2025-12-30,Whisky,McDowell's,4.0,90,,52.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-04,Whisky,Kingfisher,4.0,180,Card,56.0
Teja Wines – SN Padu,SN Padu,2025-07-10,Brandy,,4.0,1000,,51.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-07,Vodka,Bacardi,20.0,120,UPI,23.0
Teja Wines – SN Padu,SN Padu,2025-08-09,Rum,Bacardi,2.0,750,UPI,24.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-25,Vodka,Bacardi,4.0,750,,52.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-14,Vodka,Kingfisher,20.0,180,Card,54.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-19,Vodka,Bacardi,3.0,750,Cash,33.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-12,Rum,,4.0,750,Cash,59.0
Teja Wines – SN Padu,SN Padu,2025-10-01,Whisky,Kingfisher,20.0,120,UPI,38.0
Teja Wines – Ongole,Ongole,2025-09-01,Whisky,McDowell's,20.0,220,Card,32.0
Teja Wines – Ongole,Ongole,2025-12-28,Brandy,Signature,4.0,120,,42.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-02,Beer,Kingfisher,2.0,150,UPI,32.0
Teja Wines – SN Padu,SN Padu,2025-08-22,Whisky,Royal Stag,1.0,220,Cash,38.0
Teja Wines – Kothapatnam,Kothapatnam,2025-10-05,Rum,Smirnoff,2.0,750,,21.0
Teja Wines – Ongole,Ongole,2025-10-25,Brandy,McDowell's,2.0,150,UPI,60.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-15,Rum,McDowell's,1.0,220,,26.0
Teja Wines – Ongole,Ongole,2025-10-10,Whisky,Bacardi,10.0,120,Cash,61.0
Teja Wines – Ongole,Ongole,2025-11-01,Beer,McDowell's,,180,Cash,33.0
Teja Wines – Ongole,Ongole,2025-12-17,Brandy,Smirnoff,4.0,750,UPI,60.0
Teja Wines – SN Padu,SN Padu,2025-10-26,Beer,Bacardi,,300,Card,48.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-28,Beer,,,120,UPI,50.0
Teja Wines – Ongole,Ongole,2025-10-24,Whisky,Bacardi,5.0,300,Card,29.0
Teja Wines – Ongole,Ongole,2025-11-14,Whisky,,5.0,750,UPI,23.0
Teja Wines – SN Padu,SN Padu,2025-12-04,Beer,Signature,3.0,500,UPI,46.0
Teja Wines – SN Padu,SN Padu,2025-07-02,Wine,Smirnoff,20.0,180,Cash,41.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-12-13,Beer,,10.0,500,Cash,24.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-29,Whisky,Kingfisher,10.0,220,Card,19.0
Teja Wines – SN Padu,SN Padu,2025-07-25,Rum,McDowell's,1.0,750,UPI,55.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-07-31,Whisky,Kingfisher,20.0,220,,30.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-11-15,Whisky,McDowell's,2.0,300,Card,22.0
Teja Wines – SN Padu,SN Padu,2025-08-17,Beer,Royal Stag,4.0,150,,25.0
Teja Wines – SN Padu,SN Padu,2025-11-01,Brandy,Bacardi,,90,UPI,24.0
Teja Wines – Ongole,Ongole,2025-08-19,Vodka,Smirnoff,10.0,500,,49.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-08-19,Beer,Kingfisher,4.0,180,UPI,63.0
Teja Wines – Ongole,Ongole,2025-08-12,Whisky,McDowell's,20.0,300,,
Teja Wines – Ongole,Ongole,2025-12-31,Beer,Kingfisher,2.0,220,,49.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-10,Vodka,Royal Stag,1.0,120,Cash,22.0
Teja Wines – SN Padu,SN Padu,2025-11-10,Whisky,Signature,1.0,180,,37.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-01,Vodka,,4.0,90,UPI,23.0
Teja Wines – Kothapatnam,Kothapatnam,2025-07-28,Beer,Kingfisher,5.0,150,Card,33.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-08,Wine,Bacardi,4.0,150,Card,61.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-28,Rum,,5.0,120,Card,63.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-12,Vodka,Kingfisher,1.0,750,Card,33.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-21,Vodka,Royal Stag,4.0,220,Card,39.0
Teja Wines – Ongole,Ongole,2025-08-24,Beer,Smirnoff,20.0,120,,32.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-10-05,Whisky,Kingfisher,4.0,180,Card,19.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-19,Wine,Smirnoff,10.0,90,,40.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-09,Vodka,Bacardi,20.0,120,Card,40.0
Teja Wines – SN Padu,SN Padu,2025-08-02,Beer,Smirnoff,5.0,500,Card,35.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-12,Vodka,Signature,20.0,180,Card,64.0
Teja Wines – Ongole,Ongole,2025-11-15,Beer,Kingfisher,1.0,90,,61.0
Teja Wines – Kothapatnam,Kothapatnam,2025-11-23,Brandy,Smirnoff,2.0,220,,18.0
Teja Wines – SN Padu,SN Padu,2025-07-07,Vodka,Royal Stag,20.0,150,,25.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-25,Vodka,Royal Stag,10.0,150,Cash,60.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-10-18,Brandy,,3.0,120,Cash,63.0
Teja Wines – Kothapatnam,Kothapatnam,2025-12-16,Rum,Signature,3.0,300,Cash,26.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-08,Beer,Kingfisher,5.0,150,Card,23.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-09-13,Beer,Smirnoff,20.0,180,Card,62.0
Teja Wines – SN Padu,SN Padu,2025-11-05,Rum,,3.0,220,UPI,40.0
Teja Wines – Kothapatnam,Kothapatnam,2025-09-07,Vodka,Royal Stag,4.0,220,Cash,55.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-18,Wine,Bacardi,,1000,Card,58.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-18,Brandy,Signature,,1000,,51.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-11-17,Beer,,4.0,500,,37.0
Teja Wines – Sitharampuram Koshtalu,Sitharampuram Koshtalu,2025-07-02,Beer,Royal Stag,5.0,300,Cash,39.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-08-19,Wine,Smirnoff,,500,,34.0
Teja Wines – SN Padu,SN Padu,2025-07-29,Brandy,,5.0,150,UPI,21.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-10-16,Wine,Bacardi,10.0,150,Cash,29.0
Teja Wines – SN Padu,SN Padu,2025-12-11,Wine,Smirnoff,,120,,32.0
Teja Wines – Ongole,Ongole,2025-11-17,Vodka,Signature,,500,Card,42.0
Teja Wines – Yedugullapadu,Yedugullapadu,2025-12-21,Rum,Bacardi,3.0,1000,Card,57.0
